file{ path = "entities/mushroom.lua", author = "Benjamin Schweitzer", }
file{ path = "entities/non_diggable.lua", license = "GPL v3" }
file{ path = "entities/npc.lua", license = "GPL v3" }
file{ path = "entities/obstacle.lua", license = "GPL v3" }
file{ path = "entities/pickable_fly.lua", license = "GPL v3" }
file{ path = "entities/pickable_underwater.lua", author = "PhoenixII54", license = "GPL v3" }
file{ path = "entities/pillar.lua", author = "Vlag", license = "GPL v3" }
file{ path = "entities/platform_balance.lua", author = "PhoenixII54", license = "GPL v3" }
file{ path = "entities/platform_collapsing.lua", author = "PhoenixII54", license = "GPL v3" }
file{ path = "entities/platform_ice_block.lua", author = "PhoenixII54", license = "GPL v3" }
file{ path = "entities/platform_moving.lua", author = "PhoenixII54", license = "GPL v3" }
file{ path = "entities/platform_thwomp.lua", author = "PhoenixII54", license = "GPL v3" }
file{ path = "entities/powder.lua", license = "GPL v3" }
file{ path = "entities/pull_handle.lua", author = "Vlag", license = "GPL v3" }
file{ path = "entities/seagull.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "entities/small_bowwow.lua", author = "Vlag", }
file{ path = "entities/spawner.lua", author = "Vlag", license = "GPL v3" }
file{ path = "entities/spike_sideview.lua", author = "PhoenixII54", license = "GPL v3" }
file{ path = "entities/statue.lua", license = "GPL v3" }
file{ path = "entities/statue_elephant.lua", license = "GPL v3" }
file{ path = "entities/statue_pig.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "entities/torch.lua", license = "GPL v3" }
file{ path = "entities/unstable_floor.lua", license = "GPL v3" }
file{ path = "entities/vacuum_cleaner.lua", license = "GPL v3" }
file{ path = "entities/wallturn.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "fonts", author = "Nintendo, Yuji Oshimoto", }
file{ path = "fonts/04b03.ttf", author = "Yuji Oshimoto", license = "Free for personal use" }
file{ path = "fonts/green_digits.png", author = "Nintendo", license = "Proprietary, Fair use" }
file{ path = "fonts/la.png", author = "Nintendo", license = "Proprietary, Fair use" }
file{ path = "fonts/white_digits.png", author = "Nintendo", license = "Proprietary, Fair use" }
file{ path = "items", author = "Benjamin Schweitzer, Vlag", license = "GPL v3" }
file{ path = "items/angler_key.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/arrow.lua", license = "GPL v3" }
file{ path = "items/beak_of_stone.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/bird_key.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/bomb.lua", license = "GPL v3" }
file{ path = "items/bombs_counter.lua", license = "GPL v3" }
file{ path = "items/boomerang.lua", license = "GPL v3" }
file{ path = "items/boss_key.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/bow.lua", license = "GPL v3" }
file{ path = "items/compass.lua", license = "GPL v3" }
file{ path = "items/console.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/drug.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/enemy_ambush.lua", author = "Vlag", license = "GPL v3" }
file{ path = "items/face_key.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/fairy.lua", license = "GPL v3" }
file{ path = "items/feather.lua", author = "PhoenixII54", license = "GPL v3" }
file{ path = "items/fire_rod.lua", license = "GPL v3" }
file{ path = "items/fish_big.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/fish_small.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/flippers.lua", license = "GPL v3" }
file{ path = "items/golden_leaf.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/golden_leaves_counter.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/hammer.lua", license = "GPL v3" }
file{ path = "items/heart.lua", license = "GPL v3" }
file{ path = "items/heart_container.lua", license = "GPL v3" }
file{ path = "items/hookshot.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/instrument_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/instrument_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/instrument_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/instrument_4.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/instrument_5.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/instrument_6.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/instrument_7.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/instrument_8.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/lib/hookshot_config.lua", license = "GPL v3" }
file{ path = "items/magic_powder.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/magnifying_lens.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/map.lua", license = "GPL v3" }
file{ path = "items/melody_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/melody_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/melody_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/mushroom.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/ocarina.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/pegasus_shoes.lua", author = "Diarandor, PhoenixII54", license = "GPL v3" }
file{ path = "items/photo.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/photos_counter.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/piece_of_heart.lua", license = "GPL v3" }
file{ path = "items/power_bracelet.lua", license = "GPL v3" }
file{ path = "items/quiver.lua", license = "GPL v3" }
file{ path = "items/random.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/rupee.lua", license = "GPL v3" }
file{ path = "items/rupee_bag.lua", license = "GPL v3" }
file{ path = "items/seashell.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/seashells_counter.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/shield.lua", author = "Vlag", license = "GPL v3" }
file{ path = "items/shovel.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/slim_key.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/small_key.lua", license = "GPL v3" }
file{ path = "items/sword.lua", license = "GPL v3" }
file{ path = "items/tail_key.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "items/tunic.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "languages", author = "Nintendo, Benjamin Schweitzer, Christopho, Julien Van Steerteghem", license = "Proprietary, Fair use" }
file{ path = "languages/fr", author = "Nintendo, Benjamin Schweitzer, Christopho, Julien Van Steerteghem", license = "Proprietary, Fair use" }
file{ path = "languages/fr/images", author = "Nintendo, Benjamin Schweitzer, Christopho, Julien Van Steerteghem", license = "Proprietary, Fair use" }
file{ path = "languages/fr/text", author = "Nintendo, Benjamin Schweitzer, Christopho, Julien Van Steerteghem", license = "Proprietary, Fair use" }
file{ path = "logos", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_1024.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_128.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_16.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_20.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_24.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_256.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_32.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_40.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_48.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_512.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_64.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_96.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/logo.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/logo_2x.png", author = "Nintendo, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "main.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps", author = "Benjamin Schweitzer,  Christopho, Olivier Cléro, Mymy, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/cave.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/cave.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_mt_tamaranch", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/east_mt_tamaranch/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_mt_tamaranch/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_mt_tamaranch/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_mt_tamaranch/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_mt_tamaranch/cave_3.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_mt_tamaranch/cave_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_mt_tamaranch/cave_4.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_mt_tamaranch/cave_4.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_mt_tamaranch/cave_5.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_mt_tamaranch/cave_5.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_mt_tamaranch/cave_6.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_mt_tamaranch/cave_6.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_mt_tamaranch/cave_7.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_mt_tamaranch/cave_7.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_mt_tamaranch/fairy_fountain.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_mt_tamaranch/fairy_fountain.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_prairie", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/east_prairie/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_prairie/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_prairie/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_prairie/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/east_prairie/cave_3.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/east_prairie/cave_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/egg_of_the_dream_fish", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/egg_of_the_dream_fish/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/egg_of_the_dream_fish/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/egg_of_the_dream_fish/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/egg_of_the_dream_fish/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/egg_of_the_dream_fish/cave_3.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/egg_of_the_dream_fish/cave_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/egg_of_the_dream_fish/cave_4.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/egg_of_the_dream_fish/cave_4.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/egg_of_the_dream_fish/cave_5.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/egg_of_the_dream_fish/cave_5.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/egg_of_the_dream_fish/moblins_cave.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/egg_of_the_dream_fish/moblins_cave.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/forest", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/forest/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/forest/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/forest/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/forest/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/forest/cave_3.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/forest/cave_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/graveyard", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/graveyard/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/graveyard/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/kanalet_castle", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/kanalet_castle/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/kanalet_castle/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/mabe_village", author = "Benjamin Schweitzer, ZeldoRetro o", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/mabe_village/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/mabe_village/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/mabe_village/weathercock.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/mabe_village/weathercock.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/mambos_cave", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/mambos_cave/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/mambos_cave/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/mambos_cave/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/mambos_cave/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/mambos_cave/cave_3.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/mambos_cave/cave_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/mambos_cave/cave_4.dat", author = "Benjamin Schweitzer, Zeldo", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/mambos_cave/cave_4.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/martha_bay", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/martha_bay/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/martha_bay/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/martha_bay/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/martha_bay/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/mask_shrine", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/mask_shrine/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/mask_shrine/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/mask_shrine/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/mask_shrine/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/mask_shrine/cave_3.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/mask_shrine/cave_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/mask_shrine/fairy_fountain.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/mask_shrine/fairy_fountain.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/prairie", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/prairie/cave_1.dat", author = "ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/prairie/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/prairie/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/prairie/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/prairie/fairy_fountain.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/prairie/fairy_fountain.lua", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/south_prairie", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/south_prairie/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/south_prairie/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/south_prairie/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/south_prairie/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/south_prairie/cave_3.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/south_prairie/cave_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/south_prairie/cave_4.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/south_prairie/cave_4.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/south_prairie/cave_5.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/south_prairie/cave_5.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/west_mt_tamaranch", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/west_mt_tamaranch/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/west_mt_tamaranch/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/west_mt_tamaranch/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/west_mt_tamaranch/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/yarna_desert", author = "Benjamin Schweitzer, ZeldoRetro", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/yarna_desert/cave_1.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/yarna_desert/cave_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/caves/yarna_desert/cave_2.dat", author = "Benjamin Schweitzer, ZeldoRetro", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/yarna_desert/cave_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons", author = "Benjamin Schweitzer", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/dungeons/1", author = "Benjamin Schweitzer", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/dungeons/1/1f.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/1/1f.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/1/sideview_1.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/1/sideview_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/1/sideview_2.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/1/sideview_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/10", author = "Benjamin Schweitzer", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/dungeons/10/1f.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/10/1f.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/10/sideview_a.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/10/sideview_a.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/2", author = "Benjamin Schweitzer", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/dungeons/2/1f.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/2/1f.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/2/sideview_1.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/2/sideview_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/2/sideview_2.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/2/sideview_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/2/sideview_3.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/2/sideview_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/3", author = "Benjamin Schweitzer", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/dungeons/3/1f.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/3/1f.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/3/b1.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/3/b1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/3/sideview_1.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/3/sideview_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/4", author = "Benjamin Schweitzer", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/dungeons/4/1f.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/4/1f.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/4/sideview_1.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/4/sideview_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/4/sideview_2.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/4/sideview_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/4/sideview_3.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/4/sideview_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/4/sideview_4.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/4/sideview_4.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/5", author = "Benjamin Schweitzer", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/dungeons/5/1f.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/5/1f.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/5/sideview_1.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/5/sideview_1.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/5/sideview_2.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/5/sideview_2.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/5/sideview_3.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/5/sideview_3.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/5/sideview_4.dat", author = "Benjamin Schweitzer", license = "CC BY-SA 4.0" }
file{ path = "maps/dungeons/5/sideview_4.lua", author = "Benjamin Schweitzer", license = "GPL v3" }
file{ path = "maps/dungeons/6", author = "Benjamin Schweitzer", license = "GPL v3, CC BY-SA 4.0" }
